4.0,2.0,-6.0,-9.0,-5.0,7.0,13.0,5.0
-2.0,-6.0,-5.0,-26.0,-8.0,-7.0,-1.0,-7.0
122.0,123.0,127.0,127.0,127.0,127.0,127.0,126.0
-10.0,0.0,-2.0,-16.0,-16.0,10.0,-3.0,-11.0
4.0,0.0,6.0,19.0,1.0,-7.0,-2.0,4.0
-6.0,-2.0,-6.0,-6.0,9.0,-9.0,0.0,-3.0
127.0,127.0,124.0,96.0,127.0,108.0,127.0,127.0
0.0,-1.0,7.0,13.0,6.0,3.0,-1.0,-4.0
-16.0,-8.0,-10.0,-14.0,-4.0,9.0,0.0,-1.0
-2.0,1.0,1.0,1.0,6.0,-5.0,1.0,6.0
124.0,127.0,122.0,116.0,127.0,122.0,126.0,124.0
-4.0,1.0,15.0,43.0,15.0,-6.0,-15.0,-8.0
3.0,2.0,-2.0,-12.0,-10.0,4.0,4.0,2.0
-3.0,2.0,3.0,-5.0,-3.0,2.0,-4.0,2.0
127.0,127.0,127.0,118.0,127.0,119.0,127.0,127.0
4.0,-2.0,-6.0,-18.0,5.0,-9.0,7.0,5.0
-1.0,0.0,8.0,32.0,0.0,0.0,-3.0,-9.0
4.0,2.0,0.0,-2.0,0.0,4.0,-2.0,11.0
127.0,127.0,122.0,126.0,127.0,125.0,125.0,117.0
-8.0,-2.0,-1.0,-10.0,-3.0,-2.0,3.0,-10.0
-1.0,2.0,-3.0,-10.0,11.0,0.0,-2.0,2.0
-4.0,-3.0,1.0,-6.0,-16.0,-11.0,-3.0,-6.0
124.0,123.0,124.0,123.0,121.0,127.0,127.0,120.0
-1.0,-1.0,3.0,13.0,6.0,11.0,-1.0,-15.0
6.0,0.0,-3.0,-14.0,7.0,0.0,0.0,2.0
-1.0,-1.0,-8.0,-27.0,-4.0,-4.0,-5.0,-7.0
120.0,120.0,122.0,127.0,127.0,127.0,127.0,127.0
-5.0,-4.0,-8.0,-20.0,-2.0,6.0,-1.0,2.0
-3.0,3.0,2.0,3.0,-8.0,-2.0,-8.0,-4.0
-7.0,-3.0,-2.0,-7.0,8.0,6.0,7.0,-8.0
127.0,127.0,126.0,127.0,127.0,116.0,123.0,123.0
14.0,2.0,-4.0,-13.0,-10.0,-11.0,4.0,10.0
7.0,-5.0,-1.0,12.0,-1.0,-5.0,-5.0,10.0
-13.0,1.0,0.0,-2.0,2.0,-4.0,-4.0,-29.0
127.0,127.0,127.0,127.0,127.0,127.0,127.0,120.0
-2.0,1.0,4.0,7.0,2.0,-9.0,-3.0,1.0
-7.0,-3.0,-5.0,-11.0,0.0,6.0,3.0,-1.0
4.0,6.0,2.0,21.0,8.0,-4.0,0.0,-3.0
127.0,118.0,119.0,114.0,123.0,127.0,124.0,125.0
-2.0,-4.0,-7.0,-21.0,-7.0,15.0,3.0,4.0
7.0,3.0,8.0,13.0,7.0,2.0,2.0,1.0
-4.0,1.0,7.0,9.0,1.0,8.0,8.0,7.0
127.0,125.0,119.0,95.0,125.0,126.0,127.0,116.0
0.0,5.0,2.0,3.0,-1.0,-7.0,2.0,8.0
-6.0,-11.0,-9.0,-25.0,-22.0,-10.0,-6.0,-11.0
-8.0,3.0,18.0,30.0,21.0,6.0,-4.0,3.0
124.0,127.0,127.0,122.0,127.0,127.0,123.0,124.0
11.0,-1.0,-8.0,-10.0,-10.0,3.0,1.0,0.0
-7.0,-1.0,-1.0,-5.0,3.0,1.0,2.0,2.0
-4.0,-3.0,0.0,0.0,5.0,-8.0,-6.0,-8.0
127.0,127.0,127.0,127.0,127.0,109.0,127.0,127.0
8.0,0.0,-3.0,-9.0,11.0,-16.0,4.0,4.0
3.0,5.0,11.0,6.0,9.0,16.0,6.0,2.0
6.0,0.0,-5.0,-17.0,-14.0,5.0,-2.0,8.0
127.0,127.0,127.0,124.0,127.0,127.0,126.0,127.0
-5.0,-6.0,1.0,17.0,-1.0,-3.0,0.0,-5.0
9.0,1.0,-4.0,-21.0,5.0,-4.0,2.0,11.0
-4.0,-3.0,-3.0,1.0,-5.0,9.0,3.0,4.0
127.0,122.0,127.0,127.0,127.0,127.0,127.0,127.0
-6.0,-4.0,-10.0,-36.0,-11.0,-6.0,-6.0,1.0
6.0,5.0,14.0,66.0,12.0,-2.0,1.0,4.0
0.0,-2.0,-3.0,-9.0,-4.0,-4.0,4.0,4.0
106.0,122.0,119.0,107.0,127.0,127.0,126.0,117.0
-6.0,3.0,6.0,4.0,0.0,-10.0,1.0,2.0
-7.0,-2.0,-1.0,5.0,-4.0,10.0,-4.0,-5.0
5.0,2.0,0.0,2.0,10.0,-13.0,3.0,3.0
127.0,127.0,121.0,115.0,120.0,120.0,127.0,127.0
-8.0,1.0,4.0,-5.0,8.0,9.0,1.0,0.0
3.0,4.0,6.0,19.0,-1.0,-14.0,-2.0,2.0
-4.0,-2.0,-9.0,-5.0,-1.0,-7.0,-7.0,-4.0
118.0,125.0,122.0,124.0,126.0,123.0,122.0,122.0
-3.0,0.0,-6.0,-3.0,-1.0,-5.0,0.0,-5.0
8.0,6.0,15.0,42.0,-2.0,-1.0,3.0,4.0
0.0,-4.0,-4.0,-6.0,-6.0,-8.0,1.0,0.0
