t,seen,trust,why,tgt_pinky,tgt_ring,tgt_middle,tgt_index,tgt_thumb_bend,tgt_thumb_rot,curl_pinky,curl_ring,curl_middle,curl_index,thumb_flexion,opposition,ang_pinky,ang_ring,ang_middle,ang_index,ang_thumb_bend,ang_thumb_rot,cur_pinky,cur_ring,cur_middle,cur_index,cur_thumb_bend,cur_thumb_rot
12.5344,1,1,,1763,1636,1606,1714,1833,1765,29.349,50.326,55.266,37.426,16.972,20.832,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.5704,1,1,,1755,1634,1606,1710,1828,1769,30.654,50.641,55.280,38.042,17.507,20.263,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
12.6024,1,1,,1759,1634,1603,1708,1823,1756,29.927,50.582,55.793,38.478,18.140,22.034,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.6344,1,1,,1762,1639,1609,1708,1817,1755,29.518,49.759,54.829,38.421,18.785,22.067,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.6704,1,1,,1772,1644,1615,1712,1818,1773,27.804,49.045,53.779,37.826,18.689,19.849,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.7024,1,1,,1775,1645,1607,1704,1817,1772,27.298,48.756,55.111,39.012,18.777,19.931,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.7344,1,1,,1780,1653,1612,1711,1826,1759,26.510,47.493,54.280,37.921,17.792,21.541,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.7744,1,1,,1768,1647,1607,1708,1817,1759,28.541,48.584,55.068,38.465,18.743,21.553,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.8024,1,1,,1765,1641,1599,1706,1816,1752,28.963,49.550,56.498,38.790,18.855,22.536,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.8344,1,1,,1764,1641,1597,1703,1825,1747,29.156,49.445,56.707,39.199,17.802,23.108,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.8704,1,1,,1757,1640,1597,1703,1826,1734,30.326,49.649,56.802,39.316,17.786,24.759,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.9024,1,1,,1757,1641,1605,1706,1824,1730,30.281,49.546,55.500,38.690,17.924,25.270,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.9344,1,1,,1759,1640,1609,1708,1821,1733,29.960,49.728,54.848,38.436,18.337,24.999,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
12.9704,1,1,,1753,1639,1604,1709,1824,1738,30.973,49.893,55.586,38.199,17.976,24.340,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.0144,1,1,,1756,1638,1603,1710,1829,1760,30.444,49.961,55.857,38.076,17.351,21.527,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.0344,1,1,,1756,1640,1608,1707,1818,1752,30.505,49.739,54.927,38.615,18.674,22.561,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.0704,1,1,,1756,1630,1599,1705,1820,1760,30.428,51.380,56.484,38.953,18.419,21.522,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.1024,1,1,,1752,1631,1600,1701,1821,1765,31.161,51.079,56.214,39.573,18.326,20.864,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.1344,1,1,,1750,1627,1594,1703,1819,1764,31.418,51.729,57.347,39.240,18.604,21.023,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.1704,1,1,,1752,1630,1591,1698,1825,1760,31.205,51.340,57.745,40.142,17.852,21.444,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
13.2024,1,1,,1750,1634,1599,1701,1822,1745,31.380,50.708,56.476,39.489,18.230,23.418,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
13.2344,1,1,,1753,1636,1598,1699,1821,1764,30.965,50.288,56.603,39.876,18.331,20.914,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.2704,1,1,,1761,1640,1601,1703,1814,1764,29.649,49.594,56.103,39.197,19.096,20.920,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
13.3024,1,1,,1757,1639,1604,1701,1814,1754,30.353,49.806,55.636,39.495,19.166,22.274,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.3344,1,1,,1770,1644,1606,1709,1815,1773,28.126,49.052,55.286,38.233,18.965,19.820,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.3704,1,1,,1775,1648,1612,1703,1807,1769,27.303,48.286,54.295,39.178,19.911,20.314,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.4084,1,1,,1774,1656,1614,1705,1807,1758,27.420,46.997,53.918,38.833,20.004,21.743,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.4344,1,1,,1773,1651,1613,1698,1810,1753,27.690,47.817,54.089,40.070,19.550,22.426,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.4704,1,1,,1772,1646,1611,1699,1815,1760,27.865,48.677,54.497,39.818,18.983,21.503,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.5024,1,1,,1771,1650,1614,1702,1816,1761,27.908,48.010,53.901,39.336,18.908,21.338,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
13.5344,1,1,,1770,1650,1615,1703,1818,1764,28.207,48.002,53.725,39.231,18.722,21.006,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.5664,1,1,,1770,1645,1612,1702,1812,1749,28.195,48.812,54.255,39.445,19.327,22.833,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.6384,1,1,,1774,1646,1614,1708,1816,1745,27.543,48.655,53.986,38.480,18.922,23.423,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.6664,1,1,,1770,1643,1612,1701,1819,1734,28.218,49.230,54.291,39.542,18.583,24.773,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.6944,1,1,,1767,1643,1610,1699,1817,1735,28.644,49.240,54.674,39.895,18.839,24.696,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.7264,1,1,,1775,1646,1611,1704,1812,1754,27.321,48.669,54.432,39.089,19.361,22.254,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.7544,1,1,,1774,1646,1611,1700,1816,1748,27.421,48.648,54.388,39.738,18.911,23.070,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.7744,1,1,,1773,1646,1613,1700,1817,1766,27.644,48.741,54.051,39.807,18.760,20.662,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.8064,1,1,,1769,1646,1610,1701,1815,1766,28.367,48.633,54.567,39.604,19.018,20.669,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.8344,1,1,,1773,1652,1618,1703,1814,1759,27.594,47.610,53.365,39.224,19.102,21.604,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.8704,1,1,,1765,1652,1612,1709,1813,1762,29.013,47.653,54.279,38.250,19.225,21.202,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.9044,1,1,,1773,1655,1617,1704,1816,1754,27.705,47.255,53.510,39.147,18.882,22.280,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.9344,1,1,,1763,1647,1604,1702,1824,1763,29.256,48.492,55.641,39.375,17.913,21.125,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
13.9824,1,1,,1759,1647,1609,1703,1824,1741,29.938,48.581,54.869,39.195,18.006,23.854,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.0024,1,1,,1761,1641,1603,1701,1824,1736,29.684,49.423,55.749,39.514,17.975,24.600,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.0704,1,1,,1758,1640,1601,1699,1827,1737,30.110,49.716,56.086,39.891,17.611,24.415,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.0984,1,1,,1759,1644,1606,1704,1822,1739,29.975,48.930,55.241,39.030,18.217,24.142,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.1264,1,1,,1764,1641,1601,1699,1826,1747,29.144,49.450,56.139,39.818,17.793,23.170,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.1583,1,1,,1760,1641,1602,1701,1834,1749,29.817,49.564,55.992,39.605,16.816,22.937,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.1824,1,1,,1755,1637,1593,1706,1839,1757,30.580,50.132,57.366,38.805,16.198,21.825,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
14.2064,1,1,,1762,1640,1603,1705,1829,1754,29.519,49.725,55.832,38.882,17.424,22.286,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.2344,1,1,,1763,1644,1609,1708,1818,1755,29.246,49.038,54.762,38.370,18.622,22.163,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.2824,1,1,,1764,1642,1607,1707,1825,1746,29.170,49.275,55.057,38.539,17.824,23.332,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.3024,1,1,,1763,1647,1610,1705,1825,1748,29.228,48.558,54.650,38.931,17.875,23.014,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.3344,1,1,,1770,1650,1617,1712,1827,1760,28.185,48.046,53.461,37.713,17.662,21.419,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
14.3824,1,1,,1766,1652,1617,1704,1815,1764,28.805,47.709,53.442,39.001,18.977,20.900,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.4144,1,1,,1770,1649,1615,1704,1817,1769,28.210,48.122,53.877,39.035,18.754,20.264,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.4464,1,1,,1768,1651,1617,1705,1810,1758,28.525,47.815,53.516,38.876,19.558,21.685,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.4824,1,1,,1762,1652,1619,1710,1818,1771,29.489,47.683,53.076,38.092,18.672,20.106,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.5024,1,1,,1760,1652,1617,1705,1811,1760,29.819,47.648,53.499,38.870,19.451,21.475,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.5344,1,1,,1763,1646,1611,1705,1820,1778,29.267,48.617,54.508,38.934,18.492,19.226,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.5824,1,1,,1753,1648,1611,1704,1823,1757,30.890,48.270,54.390,39.106,18.088,21.822,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.6024,1,1,,1752,1648,1609,1701,1822,1752,31.094,48.363,54.804,39.516,18.226,22.500,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.6464,1,1,,1749,1651,1611,1704,1822,1763,31.640,47.865,54.426,39.044,18.213,21.124,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
14.6704,1,1,,1756,1648,1607,1708,1831,1774,30.427,48.379,55.108,38.330,17.201,19.710,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.7024,1,1,,1755,1653,1611,1706,1823,1761,30.692,47.553,54.378,38.760,18.129,21.362,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.7344,1,1,,1756,1652,1604,1706,1830,1764,30.433,47.711,55.600,38.679,17.309,20.948,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.7704,1,1,,1758,1651,1604,1709,1836,1759,30.070,47.871,55.605,38.201,16.627,21.572,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.8024,1,1,,1760,1651,1605,1708,1824,1744,29.756,47.824,55.500,38.429,17.926,23.520,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
14.8724,1,1,,1758,1647,1601,1708,1832,1766,30.165,48.445,56.033,38.480,17.031,20.758,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.9024,1,1,,1765,1655,1608,1711,1831,1772,28.903,47.172,54.983,37.916,17.179,19.934,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.9303,1,1,,1759,1648,1603,1708,1830,1768,29.919,48.400,55.858,38.388,17.220,20.467,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.9504,1,1,,1762,1652,1604,1706,1826,1779,29.554,47.709,55.629,38.763,17.737,19.054,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
14.9904,1,1,,1758,1646,1599,1704,1833,1749,30.114,48.665,56.518,39.100,16.910,22.860,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.0064,1,1,,1754,1643,1597,1706,1842,1763,30.719,49.185,56.810,38.688,15.910,21.103,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.0344,1,1,,1751,1640,1602,1701,1830,1730,31.232,49.611,55.909,39.515,17.270,25.383,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.0724,1,1,,1753,1635,1598,1698,1830,1747,30.954,50.568,56.582,40.121,17.243,23.151,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
15.1044,1,1,,1757,1651,1614,1703,1818,1748,30.221,47.882,53.907,39.283,18.718,23.020,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.1364,1,1,,1752,1643,1607,1701,1818,1766,31.159,49.183,55.177,39.564,18.629,20.682,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.1824,1,1,,1762,1651,1612,1700,1827,1755,29.442,47.787,54.324,39.711,17.613,22.107,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.2024,1,1,,1757,1650,1609,1702,1829,1768,30.253,48.012,54.744,39.477,17.414,20.416,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.2344,1,1,,1767,1654,1613,1703,1827,1777,28.625,47.341,54.117,39.270,17.623,19.343,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.2704,1,1,,1768,1655,1616,1702,1818,1776,28.485,47.181,53.712,39.350,18.706,19.471,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.3024,1,1,,1764,1656,1618,1703,1819,1769,29.103,46.982,53.381,39.309,18.588,20.269,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.3344,1,1,,1767,1658,1619,1704,1818,1787,28.620,46.743,53.145,39.000,18.673,18.039,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.3704,1,1,,1763,1654,1614,1697,1821,1776,29.237,47.308,53.932,40.292,18.265,19.472,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
15.4024,1,1,,1767,1652,1619,1703,1818,1757,28.689,47.685,53.173,39.267,18.696,21.797,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.4344,1,1,,1764,1653,1616,1702,1828,1779,29.158,47.578,53.642,39.424,17.470,19.077,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.4824,1,1,,1761,1653,1609,1696,1826,1767,29.666,47.522,54.750,40.346,17.704,20.611,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.5024,1,1,,1757,1646,1608,1704,1827,1753,30.379,48.673,54.990,39.043,17.596,22.326,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.5344,1,1,,1760,1650,1608,1705,1828,1751,29.786,48.009,54.921,38.918,17.513,22.572,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.5704,1,1,,1764,1649,1608,1710,1829,1746,29.088,48.172,54.878,38.144,17.393,23.275,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.6024,1,1,,1762,1644,1601,1704,1829,1746,29.538,48.980,56.186,39.127,17.415,23.293,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.6344,1,1,,1760,1643,1599,1707,1832,1745,29.868,49.137,56.464,38.554,17.018,23.411,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.6824,1,1,,1758,1647,1604,1711,1832,1733,30.119,48.494,55.539,37.976,17.008,24.934,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.7024,1,1,,1750,1640,1604,1710,1826,1734,31.536,49.582,55.577,38.030,17.784,24.790,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
15.7344,1,1,,1749,1641,1599,1704,1835,1747,31.559,49.478,56.430,39.017,16.722,23.164,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.7704,1,1,,1746,1638,1604,1708,1835,1742,32.081,49.931,55.585,38.364,16.712,23.841,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.8024,1,1,,1754,1646,1612,1706,1825,1760,30.881,48.701,54.296,38.729,17.861,21.497,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.8344,1,1,,1755,1642,1606,1705,1827,1760,30.669,49.302,55.215,38.977,17.627,21.513,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.8824,1,1,,1764,1649,1611,1704,1830,1768,29.183,48.246,54.506,39.000,17.261,20.392,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.9024,1,1,,1769,1655,1614,1703,1821,1774,28.261,47.187,53.972,39.281,18.372,19.620,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.9464,1,1,,1776,1654,1617,1705,1823,1755,27.116,47.298,53.441,38.914,18.099,22.054,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
15.9704,1,1,,1771,1654,1611,1701,1825,1766,28.011,47.370,54.438,39.628,17.826,20.652,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.0024,1,1,,1777,1656,1615,1705,1826,1772,26.927,46.984,53.851,38.902,17.721,19.932,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.0344,1,1,,1774,1654,1614,1704,1827,1770,27.416,47.364,53.909,39.007,17.616,20.148,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.0704,1,1,,1776,1658,1618,1708,1829,1767,27.224,46.673,53.293,38.366,17.382,20.571,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.1024,1,1,,1779,1662,1625,1709,1820,1777,26.720,46.099,52.070,38.172,18.417,19.257,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.1344,1,1,,1764,1653,1613,1703,1828,1768,29.186,47.523,54.048,39.295,17.513,20.414,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.1824,1,1,,1762,1655,1618,1702,1821,1768,29.410,47.191,53.333,39.437,18.320,20.480,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.2024,1,1,,1762,1650,1616,1703,1826,1763,29.507,47.984,53.680,39.268,17.794,21.068,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.2344,1,1,,1757,1650,1610,1699,1822,1762,30.248,47.945,54.631,39.858,18.157,21.196,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.2704,1,1,,1767,1653,1612,1699,1820,1768,28.587,47.533,54.354,39.882,18.456,20.467,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.3024,1,1,,1763,1656,1615,1696,1816,1765,29.339,46.955,53.853,40.430,18.903,20.851,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.3344,1,1,,1762,1653,1606,1697,1821,1760,29.419,47.570,55.344,40.214,18.355,21.509,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.3824,1,1,,1761,1653,1605,1700,1823,1757,29.697,47.468,55.480,39.741,18.050,21.812,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.4144,1,1,,1760,1646,1597,1700,1820,1761,29.830,48.589,56.695,39.750,18.378,21.366,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.4344,1,1,,1758,1651,1604,1703,1819,1755,30.072,47.911,55.607,39.303,18.560,22.136,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.4704,1,1,,1754,1648,1605,1712,1835,1753,30.728,48.410,55.399,37.803,16.689,22.341,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.5024,1,1,,1756,1651,1609,1706,1825,1757,30.539,47.864,54.807,38.676,17.883,21.847,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.5344,1,1,,1744,1640,1602,1705,1825,1757,32.441,49.737,55.897,38.857,17.828,21.852,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.5704,1,1,,1744,1643,1611,1704,1822,1751,32.440,49.165,54.484,39.030,18.145,22.641,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.6024,1,1,,1736,1635,1595,1706,1836,1769,33.784,50.468,57.141,38.793,16.539,20.359,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.6464,1,1,,1740,1655,1616,1699,1837,1757,33.124,47.212,53.676,39.870,16.503,21.880,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.6704,1,1,,1753,1658,1617,1700,1825,1774,30.951,46.696,53.524,39.747,17.813,19.689,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
16.7024,1,1,,1753,1664,1622,1699,1821,1769,30.888,45.721,52.561,39.913,18.360,20.291,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
16.7344,1,1,,1752,1662,1622,1696,1812,1775,31.117,46.010,52.562,40.315,19.407,19.547,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.7704,1,1,,1763,1664,1620,1694,1813,1775,29.339,45.724,53.042,40.774,19.203,19.590,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.8024,1,1,,1753,1667,1626,1694,1818,1771,30.993,45.261,52.024,40.675,18.707,20.057,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.8344,1,1,,1759,1660,1620,1694,1813,1773,30.036,46.306,52.915,40.683,19.228,19.834,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
16.8704,1,1,,1756,1664,1621,1699,1816,1784,30.460,45.665,52.751,39.845,18.901,18.352,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.9024,1,1,,1760,1657,1607,1693,1815,1767,29.788,46.765,55.120,40.835,18.979,20.607,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.9344,1,1,,1760,1656,1610,1702,1830,1760,29.784,47.061,54.702,39.477,17.297,21.480,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.9704,1,1,,1753,1651,1604,1707,1832,1760,30.926,47.912,55.628,38.615,16.992,21.509,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.0024,1,1,,1752,1648,1603,1706,1833,1752,31.153,48.317,55.763,38.698,16.910,22.559,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.0344,1,1,,1750,1649,1603,1706,1832,1749,31.538,48.202,55.853,38.691,17.049,22.830,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.0704,1,1,,1752,1647,1598,1708,1829,1761,31.177,48.572,56.635,38.466,17.409,21.313,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.1024,1,1,,1749,1651,1611,1705,1830,1745,31.557,47.857,54.456,38.908,17.245,23.395,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.1344,1,1,,1752,1654,1609,1708,1830,1755,31.059,47.411,54.716,38.444,17.242,22.089,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.1704,1,1,,1759,1659,1612,1707,1830,1756,29.916,46.461,54.361,38.599,17.298,21.948,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.2024,1,1,,1763,1651,1599,1707,1832,1750,29.307,47.769,56.471,38.636,17.064,22.710,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.2344,1,1,,1759,1657,1613,1707,1828,1775,29.980,46.875,54.069,38.546,17.494,19.592,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.2704,1,1,,1757,1657,1610,1708,1828,1769,30.254,46.832,54.693,38.343,17.512,20.360,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.3024,1,1,,1757,1647,1598,1705,1831,1767,30.242,48.546,56.541,38.835,17.169,20.554,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.3344,1,1,,1748,1651,1605,1705,1832,1745,31.752,47.897,55.435,38.849,17.077,23.391,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.3704,1,1,,1740,1644,1608,1708,1841,1751,33.095,48.949,54.974,38.392,15.992,22.685,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.4024,1,1,,1746,1655,1618,1705,1826,1763,32.179,47.132,53.238,38.884,17.736,21.095,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.4344,1,1,,1751,1649,1616,1712,1832,1753,31.257,48.132,53.615,37.734,17.085,22.331,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.4704,1,1,,1748,1648,1608,1707,1824,1751,31.826,48.379,54.893,38.569,18.027,22.609,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.5044,1,1,,1741,1639,1605,1710,1843,1757,32.883,49.764,55.449,38.133,15.790,21.913,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.5344,1,1,,1745,1645,1607,1708,1838,1751,32.344,48.818,55.076,38.475,16.341,22.665,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.5824,1,1,,1745,1640,1593,1708,1831,1767,32.309,49.736,57.492,38.395,17.135,20.577,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.6024,1,1,,1750,1648,1599,1700,1835,1768,31.537,48.261,56.376,39.665,16.715,20.391,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.6344,1,1,,1758,1649,1603,1708,1830,1776,30.078,48.191,55.798,38.380,17.216,19.464,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.6704,1,1,,1759,1671,1627,1706,1830,1752,30.032,44.500,51.787,38.772,17.298,22.436,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.7024,1,1,,1760,1666,1624,1693,1813,1764,29.827,45.372,52.323,40.870,19.229,20.933,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.7343,1,1,,1757,1674,1622,1697,1813,1793,30.278,43.972,52.672,40.232,19.259,17.182,1550,1467,1367,1308,1375,1097,0,0,0,0,0,0
17.7744,1,1,,1758,1672,1625,1695,1804,1787,30.072,44.309,52.143,40.524,20.290,18.016,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.8024,1,1,,1764,1680,1642,1687,1801,1809,29.072,43.003,49.356,41.900,20.655,15.252,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.8344,1,1,,1763,1678,1640,1697,1790,1792,29.290,43.341,49.730,40.266,21.970,17.431,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.8704,1,1,,1764,1670,1635,1701,1795,1793,29.153,44.705,50.554,39.641,21.397,17.264,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.9024,1,1,,1762,1665,1626,1695,1794,1789,29.459,45.443,51.992,40.503,21.413,17.723,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.9344,1,1,,1764,1667,1630,1711,1799,1789,29.169,45.158,51.388,37.928,20.912,17.699,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.9824,1,1,,1754,1660,1618,1711,1812,1782,30.839,46.356,53.353,37.877,19.366,18.664,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.0144,1,1,,1754,1659,1622,1714,1818,1782,30.729,46.477,52.708,37.465,18.698,18.678,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.0344,1,1,,1757,1656,1618,1710,1806,1769,30.308,46.997,53.241,38.083,20.099,20.339,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.0824,1,1,,1742,1654,1617,1708,1817,1770,32.781,47.401,53.383,38.448,18.822,20.166,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.1024,1,1,,1753,1657,1612,1701,1815,1759,31.030,46.850,54.285,39.516,19.019,21.543,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
