t,seen,trust,why,tgt_pinky,tgt_ring,tgt_middle,tgt_index,tgt_thumb_bend,tgt_thumb_rot,curl_pinky,curl_ring,curl_middle,curl_index,thumb_flexion,opposition,ang_pinky,ang_ring,ang_middle,ang_index,ang_thumb_bend,ang_thumb_rot,cur_pinky,cur_ring,cur_middle,cur_index,cur_thumb_bend,cur_thumb_rot
0.0000,1,1,,1198,1049,1092,1091,1582,1351,122.827,147.362,140.276,140.468,46.119,73.931,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.2154,0,0,,,,,,,,,,,,,,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
0.2325,1,1,,1653,1569,1524,1629,1850,1682,47.569,61.346,68.924,51.543,13.465,31.465,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.2646,1,1,,1708,1566,1544,1640,1814,1708,38.424,61.883,65.533,49.733,19.113,28.192,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
0.2824,1,1,,1737,1616,1597,1670,1792,1745,33.603,53.676,56.772,44.696,21.751,23.346,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.2964,1,1,,1754,1637,1603,1667,1830,1795,30.775,50.141,55.862,45.208,17.267,17.041,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.3305,1,1,,1756,1626,1587,1668,1829,1780,30.507,51.917,58.453,45.064,17.433,18.961,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.3624,1,1,,1766,1606,1576,1678,1827,1775,28.877,55.239,60.286,43.345,17.623,19.579,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.3944,1,1,,1736,1609,1587,1680,1815,1783,33.787,54.818,58.420,43.000,19.073,18.538,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.4304,1,1,,1725,1608,1593,1666,1799,1746,35.647,54.999,57.381,45.420,20.913,23.213,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.4624,1,1,,1726,1613,1604,1679,1806,1759,35.403,54.084,55.595,43.138,20.088,21.609,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.4984,1,1,,1732,1629,1605,1686,1808,1770,34.487,51.538,55.373,42.100,19.832,20.222,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.5304,1,1,,1721,1601,1582,1675,1810,1796,36.325,56.077,59.310,43.823,19.546,16.917,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.5624,1,1,,1731,1603,1561,1666,1823,1781,34.544,55.764,62.761,45.397,18.069,18.773,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.5944,1,1,,1744,1610,1561,1670,1815,1752,32.482,54.633,62.670,44.620,18.990,22.550,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.6324,1,1,,1749,1636,1602,1675,1817,1761,31.709,50.258,56.018,43.800,18.780,21.389,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.6624,1,1,,1757,1657,1643,1696,1794,1716,30.370,46.831,49.183,40.384,21.417,27.073,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.6944,1,1,,1758,1689,1677,1703,1798,1677,30.090,41.625,43.508,39.216,20.994,32.165,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.7304,1,1,,1763,1682,1679,1712,1804,1723,29.365,42.659,43.181,37.668,20.313,26.257,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
0.7624,1,1,,1753,1673,1666,1715,1817,1736,31.021,44.163,45.343,37.245,18.772,24.606,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.7944,1,1,,1758,1656,1647,1700,1818,1750,30.060,46.979,48.509,39.687,18.666,22.752,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.8304,1,1,,1767,1668,1664,1693,1809,1764,28.613,44.949,45.727,40.919,19.757,20.966,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.8624,1,1,,1756,1667,1658,1696,1800,1801,30.411,45.220,46.700,40.446,20.741,16.192,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.8944,1,1,,1752,1657,1643,1699,1784,1797,31.112,46.786,49.103,39.936,22.597,16.765,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.9304,1,1,,1766,1658,1653,1700,1794,1781,28.860,46.686,47.573,39.660,21.410,18.773,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.9624,1,1,,1771,1656,1651,1703,1801,1765,27.955,47.027,47.890,39.291,20.680,20.829,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
0.9944,1,1,,1763,1652,1643,1695,1799,1774,29.371,47.717,49.149,40.565,20.871,19.703,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.0304,1,1,,1767,1666,1653,1716,1806,1736,28.576,45.322,47.576,37.022,20.089,24.537,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.0624,1,1,,1766,1670,1663,1710,1795,1754,28.759,44.675,45.814,38.095,21.399,22.182,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.0944,1,1,,1768,1676,1662,1720,1782,1746,28.550,43.718,46.058,36.373,22.852,23.287,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
1.1304,1,1,,1779,1686,1678,1732,1782,1730,26.663,41.990,43.309,34.447,22.869,25.258,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.1624,1,1,,1768,1686,1688,1744,1781,1758,28.412,42.127,41.724,32.436,22.963,21.786,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.1944,1,1,,1762,1694,1673,1757,1765,1714,29.431,40.658,44.191,30.235,24.786,27.313,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.2304,1,1,,1781,1738,1691,1785,1850,1655,26.362,33.385,41.187,25.658,13.360,34.917,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
1.2624,1,0,handedness unsure,1742,1705,1614,1738,1850,1739,32.709,38.907,54.043,33.401,7.478,24.204,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.2944,1,0,handedness unsure,1749,1639,1600,1717,1850,1780,31.615,49.806,56.360,36.966,7.064,18.918,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.3304,1,1,,1761,1751,1752,1774,1726,1542,29.684,31.285,31.065,27.413,29.335,49.390,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.3624,1,1,,1757,1668,1686,1749,1772,1675,30.328,45.036,42.098,31.605,23.980,32.382,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.3944,1,1,,1757,1673,1698,1742,1766,1703,30.225,44.217,39.996,32.812,24.691,28.747,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.4304,1,1,,1781,1668,1675,1757,1796,1668,26.411,45.083,43.874,30.245,21.281,33.239,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.4624,1,1,,1772,1649,1655,1753,1802,1705,27.884,48.191,47.219,31.038,20.536,28.495,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.4944,1,1,,1766,1637,1631,1739,1820,1753,28.779,50.129,51.203,33.337,18.421,22.362,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.5304,1,1,,1785,1676,1656,1750,1784,1712,25.712,43.766,47.092,31.439,22.654,27.656,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.5624,1,1,,1776,1711,1695,1815,1794,1362,27.168,37.888,40.506,20.668,21.504,72.502,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.5944,1,1,,1766,1798,1601,1473,1771,1707,28.875,23.536,56.089,77.210,24.125,28.321,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.6304,1,0,handedness unsure,1783,1668,1627,1792,1850,1850,25.989,44.972,51.793,24.594,11.505,2.420,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.6624,1,1,,1734,1629,1610,1725,1803,1632,34.092,51.478,54.609,35.586,20.365,37.822,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.6944,1,1,,1741,1645,1608,1718,1818,1694,32.973,48.815,54.950,36.788,18.679,29.946,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.7304,1,1,,1767,1655,1636,1734,1850,1693,28.583,47.222,50.315,34.069,13.204,30.030,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.7624,1,1,,1751,1645,1628,1736,1846,1721,31.241,48.818,51.667,33.847,15.393,26.516,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.7944,1,1,,1743,1646,1637,1732,1829,1744,32.667,48.639,50.172,34.363,17.332,23.524,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.8324,1,1,,1763,1659,1656,1723,1806,1734,29.259,46.437,47.057,35.899,20.119,24.747,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.8624,1,1,,1773,1654,1649,1721,1795,1709,27.636,47.326,48.101,36.240,21.296,27.956,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.9104,1,1,,1777,1659,1663,1724,1791,1739,26.972,46.473,45.894,35.755,21.811,24.197,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.9304,1,1,,1779,1667,1660,1722,1788,1713,26.607,45.205,46.269,36.170,22.173,27.450,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.9624,1,1,,1775,1667,1664,1721,1790,1716,27.349,45.185,45.661,36.335,21.983,27.132,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
1.9944,1,1,,1767,1664,1661,1716,1780,1715,28.590,45.656,46.189,37.100,23.085,27.185,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.0304,1,1,,1768,1672,1667,1725,1787,1687,28.505,44.321,45.270,35.550,22.320,30.885,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.0624,1,1,,1766,1671,1662,1720,1794,1718,28.868,44.580,46.020,36.486,21.460,26.818,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.0944,1,1,,1760,1668,1647,1724,1793,1717,29.785,45.087,48.432,35.745,21.606,27.022,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
2.1304,1,1,,1768,1675,1657,1721,1785,1683,28.454,43.789,46.844,36.247,22.562,31.378,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.1624,1,1,,1759,1666,1655,1731,1785,1668,30.002,45.326,47.196,34.661,22.458,33.206,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.1944,1,1,,1757,1663,1643,1721,1792,1675,30.251,45.927,49.122,36.267,21.736,32.363,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
2.2305,1,1,,1761,1672,1652,1721,1788,1702,29.661,44.430,47.648,36.245,22.167,28.918,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
2.2624,1,1,,1761,1672,1650,1721,1788,1703,29.686,44.403,47.986,36.245,22.138,28.776,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.2944,1,1,,1753,1671,1653,1724,1781,1725,31.044,44.503,47.498,35.825,22.995,25.921,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.3304,1,1,,1742,1666,1650,1719,1786,1720,32.853,45.408,48.060,36.670,22.376,26.547,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.3624,1,1,,1742,1667,1661,1733,1788,1682,32.843,45.208,46.122,34.351,22.104,31.536,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.3944,1,1,,1736,1661,1649,1718,1803,1708,33.832,46.118,48.217,36.785,20.433,28.133,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.4304,1,1,,1732,1670,1661,1724,1799,1679,34.486,44.724,46.174,35.813,20.843,31.837,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
2.4624,1,1,,1734,1672,1674,1733,1806,1653,34.160,44.340,44.050,34.293,20.113,35.171,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.4944,1,1,,1720,1668,1668,1729,1809,1644,36.388,45.060,45.037,34.982,19.662,36.379,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.5304,1,1,,1713,1679,1661,1709,1830,1624,37.600,43.253,46.217,38.311,17.236,38.880,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
2.5624,1,1,,1705,1686,1663,1711,1805,1569,38.888,41.986,45.808,37.942,20.232,45.937,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.5944,1,1,,1697,1701,1677,1731,1756,1602,40.179,39.578,43.476,34.621,25.867,41.781,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.6304,1,1,,1703,1709,1700,1764,1736,1590,39.233,38.194,39.713,29.156,28.192,43.296,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.6624,1,1,,1713,1709,1708,1779,1762,1548,37.622,38.228,38.356,26.689,25.154,48.610,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.6944,1,1,,1723,1710,1708,1810,1757,1563,35.954,38.073,38.371,21.570,25.752,46.667,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.7304,1,1,,1731,1679,1697,1801,1773,1637,34.535,43.247,40.224,22.955,23.865,37.272,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
2.7624,1,1,,1740,1723,1722,1806,1741,1619,33.181,35.900,36.146,22.271,27.620,39.598,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.7944,1,1,,1756,1748,1734,1809,1717,1627,30.503,31.775,34.042,21.752,30.444,38.520,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.8304,1,0,handedness unsure,1694,1819,1687,1685,1812,1850,40.706,20.080,41.885,42.208,19.337,-26.617,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.8624,1,0,hand looks flipped,1034,1034,1521,1081,1298,1850,171.282,172.441,69.366,142.202,79.184,-154.636,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.8944,1,0,handedness unsure,1696,1703,1638,1500,1562,1850,40.408,39.231,49.958,72.845,48.480,-1.194,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.9304,1,0,hand looks flipped,1389,1685,1520,1086,1702,1850,91.135,42.251,69.474,141.298,32.195,-40.892,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.9624,1,0,hand looks flipped,1705,1582,1652,1530,1572,1850,38.863,59.297,47.658,67.824,47.287,-84.771,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
2.9944,1,0,hand looks flipped,1605,1542,1486,1405,1610,1850,55.413,65.858,75.123,88.575,42.889,-89.623,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.0304,1,0,hand looks flipped,1595,1518,1483,1411,1685,1850,57.165,69.784,75.677,87.588,34.171,-83.592,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.0624,1,0,hand looks flipped,1611,1494,1487,1345,1691,1850,54.467,73.840,74.971,98.465,33.503,-96.486,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.0944,1,0,handedness unsure,1478,1460,1601,1481,1540,1226,76.448,79.495,56.090,76.042,51.011,148.924,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.1304,1,1,,1398,1455,1367,1512,1742,1563,89.724,80.213,94.887,70.839,27.546,46.677,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.1624,1,1,,1680,1574,1547,1698,1778,1775,42.970,60.520,65.067,39.991,23.309,19.571,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.1944,1,1,,1724,1627,1606,1701,1795,1567,35.809,51.750,55.291,39.503,21.379,46.202,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.2304,1,1,,1724,1652,1611,1721,1819,1745,35.750,47.634,54.533,36.232,18.590,23.428,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.2624,1,1,,1753,1661,1632,1703,1820,1745,30.982,46.251,50.912,39.176,18.434,23.457,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
3.2944,1,1,,1777,1658,1628,1724,1838,1750,26.916,46.616,51.679,35.756,16.348,22.749,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.3304,1,1,,1761,1670,1620,1720,1831,1673,29.564,44.756,52.898,36.438,17.163,32.662,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.3624,1,1,,1740,1646,1571,1656,1803,1751,33.145,48.617,61.014,47.015,20.438,22.668,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
3.3984,1,1,,1789,1674,1620,1708,1833,1705,24.953,44.057,52.974,38.472,16.915,28.518,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.4304,1,1,,1798,1693,1652,1731,1816,1764,23.466,40.845,47.745,34.556,18.923,20.906,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.4624,1,1,,1758,1687,1669,1719,1811,1729,30.117,41.876,44.923,36.558,19.513,25.418,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.4944,1,1,,1714,1627,1581,1702,1811,1672,37.358,51.781,59.410,39.327,19.432,32.723,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.5304,1,1,,1686,1614,1600,1693,1743,1628,41.997,53.906,56.257,40.928,27.370,38.449,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.5624,1,1,,1736,1619,1586,1709,1786,1736,33.820,53.106,58.530,38.286,22.379,24.505,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.5944,1,1,,1726,1650,1628,1726,1793,1787,35.500,48.013,51.725,35.367,21.585,18.055,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.6304,1,1,,1735,1670,1629,1718,1850,1821,33.959,44.693,51.409,36.718,13.737,13.703,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.6624,1,1,,1707,1689,1619,1726,1849,1718,38.652,41.610,53.109,35.475,15.055,26.848,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.6944,1,1,,1690,1718,1693,1728,1840,1629,41.342,36.779,40.968,35.037,16.164,38.315,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.7304,1,1,,1701,1665,1623,1713,1817,1484,39.623,45.513,52.399,37.508,18.789,56.832,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
3.7624,1,1,,1530,1451,1479,1508,1418,1226,67.799,80.968,76.353,71.551,65.258,105.401,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.8004,1,1,,1238,1089,1175,1299,1581,1226,116.096,140.767,126.650,106.015,46.211,118.584,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.8304,1,1,,1196,1041,1093,1213,1568,1226,123.116,148.797,140.114,120.323,47.743,111.608,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.8624,1,1,,1158,1034,1034,1110,1486,1226,129.354,156.525,150.941,137.336,57.305,112.143,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
3.8944,1,1,,1141,1034,1034,1142,1431,1226,132.134,160.774,154.798,132.117,63.694,104.660,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.9304,1,1,,1124,1034,1034,1158,1405,1226,134.996,158.002,154.632,129.336,66.787,108.826,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
3.9624,1,1,,1232,1085,1095,1209,1342,1226,117.091,141.526,139.814,120.973,74.069,91.043,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
3.9944,1,1,,1339,1156,1159,1198,1393,1556,99.394,129.753,129.181,122.774,68.101,47.638,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.0304,1,1,,1402,1311,1291,1411,1500,1630,89.108,104.140,107.329,87.479,55.665,38.120,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.0624,1,1,,1554,1560,1467,1654,1575,1568,63.815,62.928,78.288,47.400,46.949,46.042,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.0944,1,1,,1652,1767,1677,1790,1732,1456,47.634,28.644,43.548,24.857,28.661,60.456,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.1304,1,1,,1674,1787,1693,1824,1763,1441,44.103,25.372,40.809,19.178,25.061,62.430,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.1624,1,1,,1722,1799,1681,1844,1715,1438,36.148,23.396,42.829,15.983,30.605,62.730,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.1944,1,1,,1706,1801,1654,1800,1652,1434,38.691,22.954,47.380,23.200,37.973,63.268,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.2304,1,1,,1688,1819,1638,1788,1617,1320,41.658,20.007,49.980,25.231,42.093,77.900,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.2624,1,1,,1716,1798,1654,1700,1680,1232,37.107,23.593,47.359,39.746,34.691,89.182,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.3064,1,1,,1698,1740,1624,1501,1593,1452,40.145,33.182,52.332,72.687,44.871,60.959,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.3304,1,1,,1632,1579,1450,1368,1545,1580,51.001,59.772,81.150,94.713,50.459,44.575,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.3624,1,1,,1633,1340,1218,1292,1548,1714,50.867,99.217,119.463,107.190,50.052,27.433,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.3944,1,1,,1573,1223,1147,1165,1500,1719,60.713,118.643,131.234,128.307,55.681,26.708,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.4305,1,1,,1385,1136,1123,1176,1552,1677,91.887,133.052,135.204,126.364,49.634,32.152,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.4624,1,1,,1399,1176,1215,1682,1703,1635,89.577,126.444,120.011,42.787,32.030,37.448,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.4984,1,1,,1528,1436,1444,1694,1625,1375,68.117,83.392,82.023,40.788,41.150,70.778,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.5304,1,1,,1606,1589,1610,1816,1687,1226,55.321,58.155,54.635,20.542,33.953,92.098,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.5624,1,1,,1642,1712,1668,1837,1659,1226,49.329,37.813,44.954,17.001,37.201,95.431,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.5944,1,1,,1617,1757,1665,1757,1614,1226,53.493,30.230,45.480,30.283,42.419,97.454,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
4.6304,1,1,,1740,1747,1664,1638,1584,1226,33.043,31.913,45.751,49.914,45.881,102.311,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.6624,1,1,,1629,1626,1509,1475,1519,1226,51.405,52.040,71.351,77.031,53.461,108.743,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.6944,1,1,,1622,1416,1272,1342,1677,1226,52.657,86.790,110.510,98.986,35.128,117.624,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
4.7344,1,1,,1591,1164,1165,1141,1617,1226,57.794,128.436,128.224,132.283,42.017,102.526,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
4.7624,1,1,,1397,1158,1140,1233,1549,1300,89.914,129.447,132.376,117.069,49.975,80.486,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.7944,1,1,,1261,1094,1152,1167,1599,1576,112.333,140.035,130.456,127.984,44.128,45.008,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.8304,1,1,,1286,1089,1143,1159,1513,1850,108.187,140.805,131.910,129.317,54.207,4.422,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.8624,1,1,,1258,1068,1116,1149,1496,1572,112.840,144.293,136.353,130.951,56.178,45.583,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.8944,1,1,,1251,1082,1100,1111,1410,1427,114.023,141.972,139.056,137.241,66.170,64.194,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
4.9304,1,1,,1309,1110,1145,1146,1468,1547,104.353,137.298,131.580,131.327,59.395,48.770,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.9624,1,1,,1276,1084,1114,1132,1438,1601,109.958,141.597,136.602,133.744,62.881,41.863,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
4.9944,1,1,,1331,1144,1178,1217,1480,1850,100.751,131.726,126.047,119.580,57.969,9.708,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.0304,1,1,,1326,1159,1169,1240,1474,1816,101.633,129.201,127.649,115.866,58.699,14.291,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.0624,1,1,,1305,1173,1157,1183,1497,1666,105.090,127.001,129.614,125.326,56.061,33.579,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.0944,1,1,,1359,1196,1183,1201,1437,1850,96.200,123.124,125.239,122.263,63.007,1.977,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.1304,1,1,,1187,1078,1049,1059,1364,1669,124.613,142.573,147.422,145.836,71.508,33.191,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.1624,1,1,,1304,1183,1156,1214,1580,1442,105.253,125.278,129.697,120.128,46.367,62.291,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.1944,1,1,,1620,1645,1483,1619,1715,1279,52.993,48.895,75.637,53.146,30.636,83.120,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
5.2324,1,1,,1633,1654,1593,1648,1798,1226,50.895,47.385,57.398,48.395,20.943,103.956,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.2624,1,1,,1594,1695,1579,1733,1695,1226,57.189,40.551,59.767,34.320,33.038,115.610,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.2944,1,1,,1624,1820,1688,1796,1738,1226,52.376,19.869,41.786,23.876,27.977,109.682,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.3304,1,1,,1632,1844,1706,1800,1746,1226,51.015,15.937,38.801,23.245,27.013,93.862,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.3624,1,1,,1674,1818,1699,1726,1788,1290,44.070,20.220,39.836,35.453,22.151,81.686,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.4064,1,1,,1654,1718,1618,1844,1717,1655,47.330,36.729,53.276,15.940,30.475,34.881,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.4304,1,1,,1690,1646,1671,1850,1673,1632,41.440,48.732,44.504,7.736,35.558,37.823,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.4624,1,1,,1642,1660,1659,1832,1850,1460,49.311,46.374,46.539,17.957,12.112,59.887,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.4944,1,1,,1648,1628,1603,1678,1789,1449,48.326,51.579,55.731,43.428,22.090,61.338,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
5.5424,1,1,,1749,1608,1627,1739,1815,1407,31.658,54.876,51.806,33.256,18.971,66.781,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.5744,1,1,,1772,1618,1565,1638,1792,1322,27.772,53.288,62.019,49.984,21.650,77.578,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
5.5984,1,1,,1483,1379,1315,1305,1785,1226,75.609,92.861,103.392,105.145,22.473,100.816,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
5.6304,1,1,,1199,1182,1144,1223,1663,1226,122.546,125.421,131.713,118.619,36.747,113.228,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
5.6744,1,1,,1332,1258,1161,1144,1359,1226,100.588,112.825,128.831,131.721,72.049,125.585,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
