t,seen,trust,why,tgt_pinky,tgt_ring,tgt_middle,tgt_index,tgt_thumb_bend,tgt_thumb_rot,curl_pinky,curl_ring,curl_middle,curl_index,thumb_flexion,opposition,ang_pinky,ang_ring,ang_middle,ang_index,ang_thumb_bend,ang_thumb_rot,cur_pinky,cur_ring,cur_middle,cur_index,cur_thumb_bend,cur_thumb_rot
16.8724,1,1,,1610,1514,1463,1578,1828,1532,54.601,70.471,78.962,59.968,17.483,50.752,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.9044,1,1,,1636,1590,1567,1661,1781,1544,50.293,57.999,61.676,46.230,23.006,49.169,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
16.9404,1,1,,1684,1638,1621,1702,1792,1563,42.367,49.964,52.808,39.331,21.665,46.780,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
16.9724,1,1,,1694,1648,1644,1709,1797,1596,40.800,48.295,48.978,38.257,21.119,42.446,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
17.0044,1,1,,1699,1663,1664,1723,1808,1588,39.968,45.848,45.663,35.952,19.782,43.541,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.0404,1,1,,1698,1675,1673,1720,1823,1553,39.983,43.938,44.169,36.389,18.055,48.063,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.0724,1,1,,1701,1680,1678,1720,1815,1537,39.581,43.018,43.455,36.453,19.059,50.095,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.1044,1,1,,1702,1681,1681,1725,1824,1539,39.459,42.847,42.941,35.660,17.919,49.750,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.1404,1,1,,1708,1679,1672,1716,1844,1535,38.349,43.224,44.317,37.067,15.681,50.305,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.1724,1,1,,1707,1676,1664,1714,1822,1542,38.560,43.736,45.762,37.337,18.217,49.475,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.2064,1,1,,1706,1687,1672,1717,1839,1496,38.806,41.930,44.303,36.872,16.249,55.313,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.2504,1,1,,1709,1678,1662,1714,1791,1525,38.271,43.448,46.015,37.441,21.761,51.638,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.2724,1,1,,1713,1683,1665,1710,1803,1505,37.620,42.616,45.575,38.009,20.457,54.117,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.3044,1,1,,1715,1694,1666,1713,1815,1491,37.266,40.786,45.390,37.556,19.034,55.948,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.3404,1,1,,1718,1696,1666,1712,1813,1496,36.688,40.464,45.351,37.818,19.273,55.374,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.3724,1,1,,1715,1688,1665,1719,1799,1548,37.267,41.638,45.454,36.539,20.885,48.656,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.4184,1,1,,1713,1686,1659,1710,1797,1520,37.552,42.039,46.469,38.020,21.080,52.227,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.4504,1,1,,1710,1688,1654,1705,1792,1537,38.097,41.709,47.397,38.917,21.744,50.048,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.4824,1,1,,1702,1684,1652,1701,1803,1541,39.472,42.365,47.737,39.549,20.384,49.579,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.5044,1,1,,1711,1687,1647,1696,1789,1560,37.867,41.923,48.553,40.313,22.057,47.122,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.5404,1,1,,1691,1683,1645,1689,1783,1544,41.176,42.467,48.783,41.598,22.699,49.213,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.5724,1,1,,1682,1663,1640,1671,1800,1529,42.757,45.798,49.658,44.457,20.760,51.075,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
17.6044,1,1,,1683,1662,1632,1658,1795,1516,42.475,46.065,50.942,46.743,21.396,52.743,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.6404,1,1,,1679,1651,1615,1648,1794,1494,43.201,47.858,53.741,48.349,21.435,55.566,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.6724,1,1,,1685,1634,1610,1648,1806,1515,42.218,50.635,54.587,48.360,20.083,52.897,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.7044,1,1,,1670,1621,1603,1641,1815,1531,44.668,52.747,55.756,49.456,19.053,50.783,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
17.7404,1,1,,1670,1635,1606,1643,1804,1509,44.617,50.535,55.319,49.217,20.333,53.652,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.7724,1,1,,1658,1620,1596,1641,1813,1513,46.703,52.951,56.882,49.510,19.294,53.155,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.8084,1,1,,1650,1615,1601,1644,1814,1517,48.082,53.756,56.091,49.003,19.159,52.604,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
17.8404,1,1,,1641,1612,1606,1638,1824,1505,49.562,54.220,55.314,50.007,17.991,54.127,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.8724,1,1,,1638,1607,1598,1634,1825,1504,50.033,55.071,56.576,50.589,17.891,54.280,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
17.9044,1,1,,1640,1616,1593,1631,1821,1492,49.619,53.630,57.367,51.218,18.315,55.868,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
17.9404,1,1,,1625,1605,1587,1626,1813,1506,52.206,55.400,58.424,51.991,19.228,54.054,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
17.9724,1,1,,1622,1588,1577,1633,1817,1523,52.599,58.288,60.132,50.841,18.774,51.874,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
18.0044,1,1,,1605,1566,1560,1615,1801,1540,55.398,61.887,62.946,53.740,20.671,49.665,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.0404,1,1,,1612,1549,1491,1555,1787,1538,54.268,64.704,74.353,63.726,22.313,49.952,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
18.0724,1,1,,1532,1471,1419,1531,1756,1571,67.557,77.551,86.219,67.721,25.903,45.682,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.1044,1,1,,1547,1410,1348,1473,1701,1555,64.976,87.698,97.913,77.267,32.342,47.802,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.1404,1,1,,1452,1343,1289,1441,1692,1508,80.806,98.840,107.668,82.552,33.352,53.724,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.1724,1,1,,1427,1253,1210,1335,1592,1406,84.825,113.686,120.810,100.042,44.998,66.888,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.2084,1,1,,1413,1205,1158,1223,1577,1352,87.209,121.597,129.475,118.636,46.716,73.843,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.2404,1,1,,1327,1165,1129,1177,1544,1333,101.367,128.247,134.251,126.266,50.551,76.223,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.2724,1,1,,1280,1130,1106,1260,1502,1344,109.237,133.967,138.004,112.562,55.420,74.788,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
18.3044,1,1,,1273,1115,1093,1233,1459,1386,110.329,136.576,140.123,117.046,60.469,69.468,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.3404,1,1,,1230,1055,1045,1151,1406,1352,117.479,146.480,148.025,130.567,66.633,73.832,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.3724,1,1,,1206,1044,1034,1153,1414,1360,121.494,148.257,150.418,130.297,65.723,72.808,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.4184,1,1,,1194,1034,1034,1155,1435,1340,123.457,151.227,150.305,129.948,63.215,75.364,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.4504,1,1,,1184,1034,1034,1123,1415,1380,125.171,154.285,152.484,135.241,65.539,70.187,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.4824,1,1,,1173,1034,1034,1123,1396,1449,126.917,155.161,154.337,135.134,67.781,61.290,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.5184,1,1,,1163,1034,1034,1102,1360,1503,128.595,158.761,156.377,138.634,71.946,54.397,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.5404,1,1,,1137,1034,1034,1116,1320,1534,132.860,158.285,154.824,136.298,76.653,50.464,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.5824,1,1,,1124,1034,1034,1129,1361,1459,134.971,158.299,156.459,134.215,71.847,60.060,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.6044,1,1,,1101,1034,1034,1107,1356,1498,138.772,162.915,157.788,137.802,72.428,55.043,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
18.6404,1,1,,1106,1034,1034,1120,1367,1474,138.028,161.879,155.613,135.767,71.194,58.127,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.6724,1,1,,1124,1034,1034,1109,1388,1466,135.071,161.857,155.954,137.541,68.701,59.164,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.7044,1,1,,1158,1034,1034,1123,1334,1515,129.430,156.829,152.997,135.185,75.062,52.895,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.7404,1,1,,1170,1034,1034,1155,1323,1579,127.422,157.395,151.325,129.911,76.337,44.642,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.7724,1,1,,1184,1034,1037,1183,1328,1620,125.061,150.451,149.410,125.248,75.708,39.374,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.8184,1,1,,1213,1086,1076,1291,1354,1609,120.333,141.316,142.961,107.479,72.683,40.849,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.8504,1,1,,1233,1083,1067,1119,1374,1639,116.988,141.825,144.500,135.912,70.411,37.041,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.8724,1,1,,1349,1147,1146,1263,1419,1782,97.877,131.255,131.409,112.039,65.130,18.644,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
18.9144,1,1,,1378,1212,1182,1350,1461,1762,93.045,120.412,125.441,97.629,60.254,21.272,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.9404,1,1,,1410,1258,1240,1400,1545,1726,87.713,112.911,115.794,89.299,50.473,25.821,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
18.9724,1,1,,1472,1366,1314,1437,1585,1686,77.411,94.971,103.632,83.295,45.796,30.949,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
19.0044,1,1,,1494,1372,1314,1448,1597,1611,73.826,94.073,103.613,81.368,44.425,40.568,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.0404,1,1,,1556,1396,1333,1471,1577,1606,63.517,89.974,100.400,77.605,46.677,41.210,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.0724,1,1,,1580,1497,1444,1569,1624,1454,59.637,73.367,82.020,61.462,41.248,60.752,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.1084,1,1,,1620,1556,1518,1616,1719,1458,52.959,63.494,69.791,53.687,30.229,60.136,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.1504,1,1,,1759,1676,1659,1712,1731,1429,29.939,43.728,46.589,37.737,28.752,63.935,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
19.1824,1,1,,1706,1699,1678,1752,1751,1451,38.816,39.922,43.412,31.113,26.413,61.101,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.2144,1,1,,1740,1718,1698,1774,1805,1452,33.086,36.745,40.045,27.511,20.228,60.950,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.2404,1,1,,1741,1737,1692,1781,1839,1464,32.936,33.608,41.014,26.345,16.240,59.368,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.2724,1,1,,1725,1730,1698,1785,1838,1481,35.621,34.761,40.065,25.592,16.285,57.278,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.3084,1,1,,1745,1722,1694,1782,1823,1547,32.333,36.163,40.789,26.179,18.036,48.810,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.3504,1,1,,1760,1708,1693,1786,1817,1598,29.797,38.426,40.906,25.531,18.781,42.193,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.3724,1,1,,1761,1698,1694,1780,1817,1646,29.711,40.009,40.765,26.456,18.733,36.046,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.4044,1,1,,1783,1694,1690,1788,1796,1665,26.008,40.678,41.459,25.219,21.181,33.622,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.4504,1,1,,1769,1680,1672,1784,1819,1694,28.286,43.099,44.378,25.820,18.597,29.914,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.4724,1,1,,1762,1674,1676,1786,1825,1721,29.452,44.077,43.634,25.522,17.872,26.450,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.5084,1,1,,1751,1672,1668,1785,1828,1722,31.320,44.385,45.008,25.626,17.530,26.287,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.5504,1,1,,1738,1662,1663,1785,1840,1736,33.443,45.980,45.833,25.662,16.088,24.534,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.5724,1,1,,1755,1670,1672,1791,1821,1769,30.710,44.661,44.374,24.646,18.281,20.332,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.6084,1,1,,1751,1666,1672,1788,1830,1765,31.262,45.376,44.333,25.146,17.213,20.840,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.6404,1,1,,1749,1661,1668,1791,1832,1773,31.629,46.181,45.024,24.655,17.064,19.747,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.6724,1,1,,1749,1667,1671,1788,1827,1789,31.595,45.151,44.510,25.200,17.667,17.738,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.7184,1,1,,1748,1665,1671,1798,1830,1776,31.762,45.449,44.589,23.511,17.228,19.400,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.7404,1,1,,1748,1665,1671,1798,1826,1767,31.769,45.519,44.467,23.517,17.704,20.617,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.7724,1,1,,1744,1670,1669,1803,1821,1761,32.460,44.664,44.809,22.719,18.360,21.285,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.8084,1,1,,1728,1662,1663,1797,1846,1748,35.068,46.005,45.778,23.662,15.426,22.974,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
19.8504,1,1,,1740,1674,1667,1794,1829,1750,33.086,43.980,45.199,24.229,17.418,22.753,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.8724,1,1,,1739,1677,1670,1793,1827,1734,33.345,43.462,44.691,24.410,17.585,24.776,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.9184,1,1,,1740,1679,1672,1798,1830,1728,33.143,43.174,44.374,23.594,17.277,25.561,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.9504,1,1,,1736,1679,1672,1785,1833,1711,33.752,43.140,44.407,25.650,16.907,27.805,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
19.9724,1,1,,1735,1680,1681,1766,1827,1706,33.899,42.966,42.838,28.861,17.645,28.408,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.0084,1,1,,1741,1695,1678,1753,1833,1689,32.949,40.486,43.326,30.906,16.921,30.547,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.0504,1,1,,1732,1692,1671,1739,1829,1637,34.469,41.117,44.450,33.242,17.431,37.281,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.0724,1,1,,1707,1646,1652,1719,1802,1584,38.644,48.621,47.648,36.626,20.499,44.024,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.1184,1,1,,1696,1642,1641,1689,1792,1574,40.437,49.291,49.515,41.511,21.747,45.288,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.1504,1,1,,1656,1609,1651,1672,1804,1553,46.982,54.752,47.760,44.307,20.319,48.022,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.1724,1,1,,1658,1562,1579,1598,1755,1591,46.689,62.492,59.803,56.659,25.949,43.142,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.2184,1,1,,1596,1545,1560,1568,1739,1546,57.003,65.415,62.919,61.496,27.839,48.887,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.2504,1,1,,1625,1543,1521,1567,1760,1496,52.092,65.674,69.425,61.812,25.468,55.333,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.2724,1,1,,1591,1520,1516,1557,1731,1454,57.749,69.558,70.175,63.361,28.843,60.718,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.3184,1,1,,1578,1474,1446,1508,1708,1473,59.922,77.067,81.814,71.437,31.467,58.206,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.3404,1,1,,1466,1350,1340,1451,1729,1449,78.519,97.657,99.211,80.870,29.011,61.297,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.3724,1,1,,1410,1301,1321,1422,1747,1475,87.767,105.682,102.478,85.697,26.920,58.025,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
20.4184,1,1,,1431,1288,1298,1374,1767,1418,84.237,107.890,106.221,93.622,24.600,65.382,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.4404,1,1,,1396,1271,1294,1339,1727,1323,90.022,110.745,106.855,99.423,29.223,77.490,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.4824,1,1,,1394,1239,1253,1266,1720,1268,90.369,115.976,113.677,111.540,30.095,84.581,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.5044,1,1,,1345,1195,1205,1209,1677,1276,98.417,123.334,121.657,120.952,35.123,83.483,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.5404,1,1,,1334,1180,1185,1169,1625,1337,100.322,125.705,124.902,127.638,41.130,75.757,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.5724,1,1,,1326,1167,1168,1158,1600,1333,101.628,127.920,127.799,129.410,44.013,76.166,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
20.6184,1,1,,1311,1168,1169,1177,1540,1380,104.065,127.711,127.508,126.216,51.068,70.247,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.6404,1,1,,1296,1144,1149,1190,1539,1328,106.540,131.675,130.833,124.148,51.198,76.836,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.6724,1,1,,1284,1126,1129,1188,1504,1353,108.558,134.709,134.128,124.503,55.209,73.593,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.7084,1,1,,1255,1096,1102,1165,1458,1393,113.304,139.657,138.666,128.247,60.533,68.528,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.7404,1,1,,1237,1078,1075,1111,1443,1436,116.333,142.674,143.165,137.255,62.362,63.039,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.7724,1,1,,1221,1061,1043,1080,1420,1487,118.937,145.399,148.417,142.347,64.948,56.444,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.8084,1,1,,1201,1047,1034,1070,1416,1509,122.325,147.774,150.722,143.931,65.483,53.705,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.8444,1,1,,1197,1041,1034,1064,1402,1477,123.019,148.701,151.086,144.941,67.045,57.788,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.8824,1,1,,1175,1034,1034,1075,1372,1585,126.558,151.310,151.921,143.083,70.567,43.955,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
20.9084,1,1,,1178,1034,1034,1073,1376,1582,126.140,150.884,151.136,143.497,70.076,44.353,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.9404,1,1,,1170,1035,1034,1079,1371,1593,127.345,149.733,150.809,142.461,70.724,42.916,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
20.9724,1,1,,1179,1042,1034,1088,1363,1636,125.914,148.661,150.014,140.929,71.607,37.368,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.0084,1,1,,1186,1039,1043,1103,1313,1734,124.810,149.069,148.399,138.485,77.474,24.755,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.0404,1,1,,1210,1057,1060,1138,1335,1673,120.844,146.182,145.669,132.641,74.852,32.611,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.0724,1,1,,1249,1113,1113,1236,1390,1686,114.390,136.774,136.842,116.536,68.480,30.936,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
21.1184,1,1,,1278,1132,1124,1154,1447,1595,109.492,133.644,135.079,130.019,61.913,42.566,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.1404,1,1,,1314,1172,1170,1279,1454,1680,103.673,127.162,127.405,109.334,61.086,31.793,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
21.1724,1,1,,1365,1232,1214,1343,1503,1740,95.110,117.120,120.074,98.767,55.319,24.049,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.2084,1,1,,1393,1275,1230,1393,1642,1732,90.521,110.092,117.486,90.566,39.165,25.001,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.2504,1,1,,1506,1382,1327,1420,1705,1750,71.879,92.349,101.480,86.031,31.831,22.728,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.2724,1,1,,1573,1460,1409,1545,1763,1778,60.737,79.391,87.865,65.454,25.115,19.164,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.3184,1,1,,1543,1523,1453,1583,1807,1483,65.715,69.078,80.621,59.083,19.960,56.992,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.3504,1,1,,1612,1557,1496,1625,1805,1491,54.212,63.361,73.434,52.162,20.133,56.021,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.3724,1,1,,1727,1642,1591,1686,1801,1542,35.263,49.307,57.751,42.007,20.596,49.436,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
21.4084,1,1,,1716,1695,1655,1718,1811,1591,37.127,40.583,47.119,36.794,19.438,43.197,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.4404,1,1,,1742,1706,1678,1734,1824,1535,32.744,38.787,43.304,34.156,17.927,50.367,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.4724,1,1,,1747,1702,1693,1764,1823,1565,31.905,39.330,40.840,29.168,18.131,46.431,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.5184,1,1,,1728,1684,1699,1768,1830,1607,35.046,42.425,39.977,28.514,17.283,41.098,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.5504,1,1,,1738,1678,1702,1770,1820,1638,33.475,43.319,39.438,28.086,18.402,37.112,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.5724,1,1,,1758,1676,1693,1773,1827,1667,30.131,43.699,40.922,27.598,17.616,33.437,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.6084,1,1,,1752,1670,1695,1769,1820,1704,31.193,44.652,40.478,28.341,18.429,28.628,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.6504,1,1,,1746,1662,1689,1772,1831,1720,32.203,46.069,41.632,27.761,17.150,26.567,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.6724,1,1,,1762,1663,1685,1769,1826,1730,29.516,45.837,42.183,28.382,17.739,25.349,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
21.7184,1,1,,1763,1656,1679,1769,1830,1744,29.376,46.989,43.257,28.333,17.261,23.470,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.7404,1,1,,1763,1657,1676,1763,1838,1755,29.331,46.866,43.643,29.274,16.313,22.174,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
21.7724,1,1,,1770,1661,1675,1779,1821,1769,28.117,46.136,43.832,26.743,18.273,20.348,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.8184,1,1,,1767,1656,1671,1775,1822,1781,28.691,47.078,44.569,27.407,18.242,18.753,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.8384,1,1,,1772,1655,1667,1781,1832,1785,27.825,47.147,45.253,26.304,17.010,18.298,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.8724,1,1,,1776,1658,1668,1778,1842,1793,27.183,46.697,45.073,26.774,15.894,17.268,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.9084,1,1,,1771,1659,1663,1784,1844,1798,27.980,46.492,45.819,25.829,15.636,16.620,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
21.9404,1,1,,1753,1643,1657,1784,1838,1794,30.932,49.118,46.811,25.790,16.379,17.154,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
21.9724,1,1,,1755,1654,1661,1776,1849,1767,30.567,47.425,46.247,27.197,15.080,20.543,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.0084,1,1,,1753,1649,1663,1778,1834,1783,30.916,48.164,45.804,26.811,16.857,18.485,1550,1467,1367,1307,1375,1096,0,0,0,0,0,0
22.0404,1,1,,1751,1654,1666,1779,1846,1777,31.277,47.300,45.300,26.592,15.420,19.271,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.0724,1,1,,1751,1652,1664,1779,1844,1776,31.300,47.659,45.608,26.605,15.595,19.416,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.1044,1,1,,1755,1661,1664,1776,1850,1755,30.565,46.175,45.749,27.112,14.659,22.124,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.1504,1,1,,1759,1675,1662,1773,1850,1748,30.011,43.862,46.045,27.626,14.345,23.068,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.1724,1,1,,1756,1687,1668,1767,1836,1687,30.437,41.844,45.048,28.691,16.552,30.797,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.2084,1,1,,1745,1676,1656,1742,1765,1628,32.340,43.716,47.079,32.847,24.804,38.450,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.2504,1,1,,1703,1628,1601,1684,1780,1606,39.190,51.568,56.183,42.388,23.107,41.175,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.2724,1,1,,1627,1563,1520,1601,1763,1578,51.781,62.330,69.539,56.147,25.058,44.805,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.3084,1,1,,1580,1499,1455,1527,1763,1643,59.547,72.918,80.221,68.299,25.061,36.426,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.3504,1,1,,1575,1426,1346,1459,1710,1627,60.442,85.125,98.255,79.562,31.224,38.508,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.3824,1,1,,1476,1328,1270,1368,1721,1561,76.783,101.283,110.912,94.597,29.939,47.048,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.4184,1,1,,1429,1259,1225,1253,1679,1295,84.632,112.675,118.241,113.728,34.826,81.101,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
22.4404,1,1,,1363,1200,1177,1203,1591,1345,95.421,122.458,126.190,121.929,45.074,74.659,1550,1467,1367,1307,1375,1097,0,0,0,0,0,0
